County,Name,Type,City,Zip,Latitude,Longitude
Orange,Imperial Middle,Middle,La Habra,90631,33.91457,-117.95346
Orange,Ladera Palma Elementary,Elementary,La Habra,90631,33.9439,-117.92257
Orange,Las Lomas Elementary,Elementary,La Habra,90631,33.9214,-117.94794
Orange,Las Positas Elementary,Elementary,La Habra,90631,33.91461,-117.95551
Orange,Sierra Vista Elementary,Elementary,La Habra,90631,33.93855,-117.92769
Orange,Walnut Elementary,Elementary,La Habra,90631,33.93777,-117.95143
Orange,Washington Middle,Middle,La Habra,90631,33.93103,-117.9381
Orange,Dr. Albert Schweitzer,Elementary,Anaheim,92804,33.82911,-117.98603
Orange,Lord Baden-Powell,Elementary,Anaheim,92804,33.82206,-117.98934
Orange,Esther L. Walter,Elementary,Anaheim,92804,33.80613,-117.97389
Orange,Dr. Jonas E. Salk,Elementary,Anaheim,92804,33.81227,-117.96827
Orange,Juliette Low School of the Arts,Elementary,Anaheim,92801,33.8337,-117.96397
Orange,Mattie Lou Maxwell,Elementary,Anaheim,92804,33.82552,-117.9767
Orange,Dr. Peter Marshall,Elementary,Anaheim,92801,33.84052,-117.9779
Orange,Robert M. Pyles STEM Academy,Elementary,Stanton,90680,33.81176,-117.98577
Orange,Walt Disney,Elementary,Anaheim,92804,33.82602,-117.96365
Orange,Early College High,Alternative Schools of Choice,Costa Mesa,92626,33.68062,-117.92783
Orange,Harper,Preschool,Costa Mesa,92627,33.63221701,-117.909113
Orange,Monte Vista High/Cloud Campus,Alternative Schools of Choice,Costa Mesa,92627,33.65385,-117.89021
Orange,Costa Mesa High,High,Costa Mesa,92626,33.67213,-117.90636
Orange,Estancia High,High,Costa Mesa,92627,33.65864,-117.93452
Orange,Back Bay High,Continuation,Costa Mesa,92627,33.65356,-117.88984
Orange,Adams Elementary,Elementary,Costa Mesa,92626,33.67418,-117.93274
Orange,California Elementary,Elementary,Costa Mesa,92626,33.68893,-117.92566
Orange,Charles W. Tewinkle Middle,Middle,Costa Mesa,92626,33.68782,-117.92436
Orange,College Park Elementary,Elementary,Costa Mesa,92626,33.66113,-117.91091
Orange,Everett A. Rea Elementary,Elementary,Costa Mesa,92627,33.6504,-117.92591
Orange,Heinz Kaiser Elementary,Elementary,Costa Mesa,92627,33.64535,-117.90252
Orange,Killybrooke Elementary,Elementary,Costa Mesa,92626,33.68544,-117.91447
Orange,Maude B. Davis Elementary,Elementary,Costa Mesa,92626,33.66972,-117.90188
Orange,Paularino Elementary,Elementary,Costa Mesa,92626,33.68282,-117.90236
Orange,Pomona Elementary,Elementary,Costa Mesa,92627,33.64958,-117.92819
Orange,Sonora Elementary,Elementary,Costa Mesa,92626,33.67582,-117.89593
Orange,Victoria Elementary,Elementary,Costa Mesa,92627,33.65154,-117.94137
Orange,Whittier Elementary,Elementary,Costa Mesa,92627,33.64081,-117.93972
Orange,Wilson Elementary,Elementary,Costa Mesa,92627,33.65558,-117.93274
Orange,Woodland Elementary,Elementary,Costa Mesa,92627,33.64146,-117.90352
Orange,Circle View Elementary,Elementary,Huntington Beach,92647,33.73292,-118.01936
Orange,College View Elementary,Elementary,Huntington Beach,92647,33.72653,-118.01351
Orange,Hope View Elementary,Elementary,Huntington Beach,92647,33.70628,-118.01867
Orange,Lake View Elementary,Elementary,Huntington Beach,92647,33.70892,-117.98216
Orange,Oak View Elementary,Elementary,Huntington Beach,92647,33.7121,-117.99436
Orange,Spring View Middle,Middle,Huntington Beach,92647,33.72034,-118.01876
Orange,Mesa View Middle,Middle,Huntington Beach,92647,33.70635,-118.0117
Orange,Vista View Middle,Middle,Fountain Valley,92708,33.72636,-117.97015
Orange,Golden View Elementary,Elementary,Huntington Beach,92647,33.71144,-118.01185
Orange,Orange High,High,Orange,92867,33.79634,-117.84836
Orange,Richland Continuation High,Continuation,Orange,92867,33.79722,-117.85483
Orange,California Elementary,Elementary,Orange,92867,33.80559,-117.84161
Orange,Fairhaven Elementary,Elementary,Santa Ana,92705,33.7741,-117.84992
Orange,Fletcher Elementary,Elementary,Orange,92865,33.83007,-117.85768
Orange,Handy Elementary,Elementary,Orange,92867,33.8011,-117.82777
Orange,Lampson Elementary,Elementary,Garden Grove,92840,33.78267,-117.9001
Orange,Olive Elementary,Elementary,Orange,92865,33.83925,-117.84394
Orange,Panorama Elementary,Elementary,Santa Ana,92705,33.78055,-117.79134
Orange,Sycamore Elementary,Elementary,Orange,92868,33.79267,-117.86731
Orange,Taft Elementary,Elementary,Orange,92865,33.81804,-117.84356
Orange,West Orange Elementary,Elementary,Orange,92868,33.78513,-117.86511
Orange,Portola Middle,Middle,Orange,92868,33.79006,-117.86808
Orange,Yorba Middle,Middle,Orange,92867,33.80356,-117.84345
Orange,Rio Vista Elementary,Elementary,Anaheim,92806,33.84388,-117.86993
Orange,Topaz Elementary,Elementary,Fullerton,92831,33.88541,-117.86987
Orange,Edward B. Cole Academy,Elementary,Santa Ana,92701,33.7446,-117.86415
Orange,Nova Academy Early College High,High,Santa Ana,92701,33.74756,-117.8728
Orange,Segerstrom High,High,Santa Ana,92704,33.70313,-117.89951
Orange,Manuel Esqueda Elementary,Elementary,Santa Ana,92707,33.71684,-117.86939
Orange,Orange County Educational Arts Academy,Elementary,Santa Ana,92701,33.75251,-117.86918
Orange,Hector G. Godinez,High,Santa Ana,92704,33.72366,-117.90979
Orange,Heroes Elementary,Elementary,Santa Ana,92703,33.75181,-117.88152
Orange,Advanced Learning Academy,K-12,Santa Ana,92701,33.74529,-117.86365
Orange,Cesar E. Chavez High,Continuation,Santa Ana,92707,33.71871,-117.86728
Orange,Century High,High,Santa Ana,92705,33.73011,-117.8482
Orange,Middle College High,Alternative Schools of Choice,Santa Ana,92706,33.75802,-117.88819
Orange,Lorin Griset Academy,Continuation,Santa Ana,92704,33.7349,-117.89431
Orange,Saddleback High,High,Santa Ana,92707,33.70808,-117.87786
Orange,Santa Ana High,High,Santa Ana,92701,33.74392,-117.87362
Orange,Valley High,High,Santa Ana,92704,33.72323,-117.89898
Orange,Adams Elementary,Elementary,Santa Ana,92704,33.71769,-117.89651
Orange,Andrew Jackson Elementary,Elementary,Santa Ana,92704,33.73257,-117.90929
Orange,Carl Harvey Elementary,Elementary,Santa Ana,92704,33.72473,-117.89665
Orange,Diamond Elementary,Elementary,Santa Ana,92704,33.72792,-117.89905
Orange,Thomas A. Edison Elementary,Elementary,Santa Ana,92707,33.7204,-117.86469
Orange,Fremont Elementary,Elementary,Santa Ana,92703,33.75254,-117.89587
Orange,Hoover Elementary,Elementary,Santa Ana,92706,33.76604,-117.86276
Orange,Jefferson Elementary,Elementary,Santa Ana,92704,33.71165,-117.88902
Orange,Abraham Lincoln Elementary,Elementary,Santa Ana,92704,33.74116,-117.90201
Orange,Lowell Elementary,Elementary,Santa Ana,92703,33.7387,-117.87723
Orange,Madison Elementary,Elementary,Santa Ana,92707,33.72947,-117.85777
Orange,Martin Elementary,Elementary,Santa Ana,92707,33.73129,-117.87867
Orange,Monroe Elementary,Elementary,Santa Ana,92707,33.7145,-117.86318
Orange,Monte Vista Elementary,Elementary,Santa Ana,92704,33.7374,-117.89733
Orange,Roosevelt Walker Academy,Elementary,Santa Ana,92701,33.74148,-117.85879
Orange,Santiago Elementary,Elementary,Santa Ana,92706,33.76596,-117.88343
Orange,Sierra Preparatory Academy,Middle,Santa Ana,92705,33.76242,-117.85066
Orange,Washington Elementary,Elementary,Santa Ana,92707,33.717519,-117.87628
Orange,Wilson Elementary,Elementary,Santa Ana,92706,33.75733,-117.88245
Orange,Julia C. Lathrop Intermediate,Middle,Santa Ana,92707,33.7331,-117.86922
Orange,Gerald P. Carr Intermediate,Middle,Santa Ana,92704,33.72665,-117.89665
Orange,McFadden Intermediate,Middle,Santa Ana,92704,33.71074,-117.89616
Orange,Willard Intermediate,Middle,Santa Ana,92706,33.75661,-117.87303
Orange,Taft Elementary,Elementary,Santa Ana,92707,33.6962,-117.87565
Orange,Franklin Elementary,Elementary,Santa Ana,92701,33.73545,-117.86927
Orange,John Muir Fundamental Elementary,Elementary,Santa Ana,92705,33.76358,-117.84311
Orange,Greenville Fundamental Elementary,Elementary,Santa Ana,92704,33.69899,-117.89921
Orange,Douglas MacArthur Fundamental Intermediate,Middle,Santa Ana,92707,33.70486,-117.87534
Orange,Jose Sepulveda Elementary,Elementary,Santa Ana,92704,33.72408,-117.88666
Orange,John F. Kennedy Elementary,Elementary,Santa Ana,92705,33.733,-117.85375
Orange,Garfield Elementary,Elementary,Santa Ana,92701,33.74925,-117.85985
Orange,Pio Pico Elementary,Elementary,Santa Ana,92703,33.7378,-117.87787
Orange,George Washington Carver Elementary,Elementary,Santa Ana,92703,33.74848,-117.88699
Orange,Martin R. Heninger Elementary,Elementary,Santa Ana,92701,33.7451,-117.87159
Orange,Martin Luther King Jr. Elementary,Elementary,Santa Ana,92703,33.73537,-117.88642
Orange,Wallace R. Davis Elementary,Elementary,Santa Ana,92701,33.75711,-117.86363
Orange,REACH Academy,Community Day,Santa Ana,92703,33.74747,-117.88916
Orange,Raymond A. Villa Fundamental Intermediate,Middle,Santa Ana,92701,33.74352,-117.84857
Orange,Romero-Cruz Academy,Elementary,Santa Ana,92703,33.75022,-117.90591
Orange,Jim Thorpe Fundamental,Elementary,Santa Ana,92704,33.70294,-117.90219
Orange,Gonzalo Felicitas Mendez Fundamental Intermediate,Middle,Santa Ana,92706,33.76222,-117.88619
Orange,El Sol Santa Ana Science and Arts Academy,Elementary,Santa Ana,92701,33.754156,-117.870843
Orange,Cerritos Elementary,Elementary,Anaheim,92804,33.81047,-118.01701
Orange,Hansen Elementary,Elementary,Anaheim,92804,33.81518,-118.0097
Orange,Holder Elementary,Elementary,Buena Park,90620,33.82314,-118.0184
Orange,Twila Reid Elementary,Elementary,Anaheim,92804,33.82159,-118.00107
Orange,Ada Clegg Elementary,Elementary,Huntington Beach,92647,33.74781,-118.0188
Orange,Helen Stacey Middle,Middle,Huntington Beach,92647,33.74746,-118.01877
Orange,Schroeder Elementary,Elementary,Huntington Beach,92647,33.74194,-118.01879
Orange,Anderson Elementary,Elementary,Garden Grove,92844,33.76092,-117.97396
Orange,Meairs Elementary,Elementary,Garden Grove,92844,33.76732,-117.98222
Orange,Heritage Elementary,Elementary,Tustin,92782,33.71796,-117.8291
Orange,Legacy Magnet Academy,K-12,Tustin,92782,33.70920526,-117.8194838
Orange,Tustin Connect,Alternative Schools of Choice,Tustin,92780,33.740079,-117.81727
Orange,Foothill High,High,Santa Ana,92705,33.76683,-117.79774
Orange,Hillview High (Continuation),Continuation,Tustin,92780,33.735137,-117.8097
Orange,Tustin High,High,Tustin,92780,33.73709,-117.81894
Orange,Arroyo Elementary,Elementary,Santa Ana,92705,33.76686,-117.78606
Orange,Benjamin F. Beswick Elementary,Elementary,Tustin,92780,33.73113,-117.82022
Orange,C. E. Utt Middle,Middle,Tustin,92780,33.73387,-117.80528
Orange,Columbus Tustin Middle,Middle,Tustin,92780,33.75064,-117.81957
Orange,Guin Foss Elementary,Elementary,Santa Ana,92705,33.75564,-117.81074
Orange,Helen Estock Elementary,Elementary,Tustin,92780,33.74993,-117.82665
Orange,Hewes Middle,Middle,Santa Ana,92705,33.77053,-117.80448
Orange,Loma Vista Elementary,Elementary,Santa Ana,92705,33.7621,-117.81956
Orange,Red Hill Elementary,Elementary,Santa Ana,92705,33.75719,-117.79344
Orange,Barbara Benson Elementary,Elementary,Tustin,92780,33.75106,-117.80473
Orange,Tustin Memorial Elementary,Elementary,Santa Ana,92705,33.7433,-117.79378
Orange,W. R. Nelson Elementary,Elementary,Tustin,92780,33.72348,-117.81282
Orange,Robert Heideman Elementary,Elementary,Tustin,92780,33.73752,-117.84038
Orange,Sycamore Magnet Academy,Middle,Tustin,92780,33.72585,-117.82674
Orange,Tustin Ranch Elementary,Elementary,Tustin,92782,33.73414,-117.7876
Orange,Peters Canyon Elementary,Elementary,Tustin,92782,33.75345,-117.76916
Orange,Pioneer Middle,Middle,Tustin,92782,33.74994,-117.77326
Orange,Ladera Elementary,Elementary,Tustin,92782,33.74716,-117.7789
Orange,Magnolia Science Academy Santa Ana,K-12,Santa Ana,92703,33.74452,-117.90816
Placer,Placer County Pathways Charter,County Community,Auburn,95603,38.90653,-121.08116
Placer,Placer County Court Schools,Juvenile Court,Auburn,95603,38.90649,-121.08159
Placer,Placer County Community Schools,County Community,Auburn,95603,38.90649,-121.08159
Placer,Placer County Special Education,Special Education,Auburn,95603,38.90657,-121.08141
Placer,Bowman Charter,Elementary,Auburn,95603,38.93534,-121.05606
Placer,Alta Vista Community Charter,Elementary,Auburn,95603,38.90843,-121.06364
Placer,EV Cain Middle,Middle,Auburn,95603,38.90679,-121.07807
Placer,Rock Creek Elementary,Elementary,Auburn,95603,38.94288,-121.0997
Placer,Skyridge Elementary,Elementary,Auburn,95603,38.87425,-121.07297
Placer,Auburn Elementary,Elementary,Auburn,95603,38.9317,-121.10402
Placer,Barrett Ranch Elementary,Elementary,Antelope,95843,38.70815,-121.35062
Placer,Antelope Meadows Elementary,Elementary,Antelope,95843,38.72172,-121.35922
Placer,Antelope Crossing Middle,Middle,Antelope,95843,38.71888,-121.34087
Placer,Olive Grove Elementary,Elementary,Antelope,95843,38.71379,-121.34218
Placer,Maidu Virtual Charter Academy,High,Auburn,95603,38.89608,-121.068531
Placer,Confluence Continuation High,Continuation,Auburn,95603,38.89608,-121.06853
Placer,Placer High,High,Auburn,95603,38.89528,-121.06992
Placer,Thomas Jefferson Elementary,Elementary,Roseville,95678,38.78856,-121.2764
Placer,George Cirby Elementary,Elementary,Roseville,95678,38.73615,-121.2808
Placer,William Kaseberg Elementary,Elementary,Roseville,95678,38.75252,-121.30367
Placer,Bradford Woodbridge Fundamental Elementary,Elementary,Roseville,95678,38.75637,-121.29004
Placer,Ferris Spanger Elementary,Elementary,Roseville,95678,38.76021,-121.2823
Placer,Vencil Brown Elementary,Elementary,Roseville,95678,38.78077,-121.29637
Placer,George A. Buljan Middle,Middle,Roseville,95678,38.77812,-121.3021
Placer,Catheryn Gates Elementary,Elementary,Roseville,95678,38.77502,-121.28328
Placer,Antelope High,High,Antelope,95843,38.71073,-121.35597
Placer,John Adams Academy - Roseville,K-12,Roseville,95678,38.75374,-121.26631
Placer,Independence High (Alternative),Alternative Schools of Choice,Roseville,95678,38.75918,-121.27445
Placer,Adelante High (Continuation),Continuation,Roseville,95678,38.75256,-121.27997
Placer,Roseville High,High,Roseville,95678,38.75788,-121.27613
Placer,Placer Academy Charter,Elementary,Rocklin,95677,38.79514599,-121.229714
Placer,Parker Whitney Elementary,Elementary,Rocklin,95677,38.79335,-121.25422
Placer,Rocklin Elementary,Elementary,Rocklin,95677,38.79155,-121.22839
Placer,Spring View Middle,Middle,Rocklin,95677,38.79532,-121.2409
Placer,Antelope Creek Elementary,Elementary,Rocklin,95677,38.7778,-121.25808
Placer,Sierra Elementary,Elementary,Rocklin,95677,38.77229,-121.21715
Riverside,Pivot Charter School Riverside,K-12,Corona,92880,33.89079661,-117.565351
Riverside,Excelsior Charter School Corona-Norco,High,Corona,92879,33.86483,-117.55557
Riverside,Lake Hills Elementary,Elementary,Riverside,92503,33.87189,-117.48192
Riverside,Hillcrest High,High,Riverside,92503,33.88896,-117.48471
Riverside,Norte Vista High,High,Riverside,92503,33.95033,-117.4732
Riverside,Alvord Continuation High,Continuation,Riverside,92503,33.89137,-117.48904
Riverside,Allan Orrenmaa Elementary,Elementary,Riverside,92503,33.89245,-117.47766
Riverside,Arizona Middle,Middle,Riverside,92503,33.89239,-117.46521
Riverside,Arlanza Elementary,Elementary,Riverside,92503,33.94182,-117.46795
Riverside,Foothill Elementary,Elementary,Riverside,92503,33.93458,-117.4612
Riverside,Terrace Elementary,Elementary,Riverside,92503,33.95099,-117.46793
Riverside,Wells Middle,Middle,Riverside,92503,33.9321,-117.46948
Riverside,Ysmael Villegas Middle,Middle,Riverside,92503,33.88333,-117.50656
Riverside,Clara Barton Elementary,Elementary,Eastvale,92880,33.95195,-117.58793
Riverside,Dwight D. Eisenhower Elementary,Elementary,Corona,92882,33.84126,-117.58339
Riverside,Harada Elementary,Elementary,Eastvale,92880,33.97155,-117.56526
Riverside,Orange Grove High,Continuation,Corona,92882,33.879071,-117.57777
Riverside,Eleanor Roosevelt High,High,Eastvale,92880,33.95362,-117.56831
Riverside,River Heights Intermediate,Middle,Eastvale,92880,33.95838,-117.5681
Riverside,Eastvale Elementary,Elementary,Eastvale,92880,33.9597,-117.56755
Riverside,Rosa Parks Elementary,Elementary,Corona,92880,33.96482,-117.58553
Riverside,Dr. Augustine Ramirez Intermediate,Middle,Eastvale,92880,33.96323,-117.58584
Riverside,Ronald Reagan Elementary,Elementary,Eastvale,92880,33.9374,-117.5982
Riverside,Philistine Rondo School of Discovery,Elementary,Eastvale,92880,33.95139555,-117.6106782
Riverside,Corona-Norco Alternative,Alternative Schools of Choice,Corona,92879,33.8534,-117.56847
Riverside,Lee V. Pollard High,Continuation,Corona,92879,33.8534,-117.56847
Riverside,Corona Vista High,Continuation,Corona,92882,33.873239,-117.58759
Riverside,Corona High,High,Corona,92882,33.872468,-117.5866
Riverside,John Adams Elementary,Elementary,Corona,92882,33.85906,-117.60501
Riverside,Coronita Elementary,Elementary,Corona,92882,33.87302,-117.60223
Riverside,Garretson Elementary,Elementary,Corona,92879,33.86393,-117.56263
Riverside,Home Gardens Academy,Elementary,Corona,92879,33.87605,-117.52075
Riverside,Jefferson Elementary,Elementary,Corona,92882,33.87156,-117.57718
Riverside,Lincoln Fundamental Elementary,Elementary,Corona,92879,33.86946,-117.55607
Riverside,Parkridge Elementary,Elementary,Corona,92879,33.89217,-117.56019
Riverside,Vicentia Elementary,Elementary,Corona,92882,33.85907,-117.5761
Riverside,Auburndale Intermediate,Middle,Corona,92880,33.90332,-117.57723
Riverside,Corona Fundamental Intermediate,Middle,Corona,92882,33.86863,-117.56843
Riverside,Letha Raney Intermediate,Middle,Corona,92882,33.86308,-117.58276
Riverside,Foothill Elementary,Elementary,Corona,92882,33.85137,-117.58043
Riverside,Prado View Elementary,Elementary,Corona,92882,33.87282,-117.62482
Riverside,William McKinley Elementary,Elementary,Corona,92879,33.90269,-117.53129
Riverside,Cesar Chavez Academy,Elementary,Corona,92882,33.87151,-117.60955
Riverside,Benjamin Franklin Elementary,Elementary,Corona,92882,33.85229,-117.59439
Riverside,Citrus Hills Intermediate,Middle,Corona,92882,33.83918,-117.57085
Riverside,Corona Ranch Elementary,Elementary,Corona,92879,33.89386,-117.54203
Riverside,McSweeny Elementary,Elementary,Hemet,92543,33.72135,-116.97718
Riverside,Diamond Valley Middle,Middle,Hemet,92543,33.72134,-116.97333
Riverside,Western Center Academy,K-12,Hemet,92543,33.70568,-116.99236
Riverside,Hemet Elementary,Elementary,Hemet,92543,33.74521,-116.9648
Riverside,Alessandro High,Continuation,Hemet,92543,33.75081959,-116.9635516
Riverside,Whittier Elementary,Elementary,Hemet,92543,33.73749,-116.97473
Riverside,Winchester Elementary,Elementary,Hemet,92543,33.73165899,-116.957785
Riverside,Acacia Middle,Middle,Hemet,92543,33.74438,-116.96027
Riverside,Jacob Wiens Elementary,Elementary,Hemet,92543,33.75328,-116.96234
Riverside,Freedom Crest Elementary,Elementary,Menifee,92584,33.69744,-117.15325
Riverside,Santa Rosa Academy,K-12,Menifee,92584,33.67683,-117.17805
Riverside,Evans Ranch Elementary,Elementary,Menifee,92584,33.67827,-117.19864
Riverside,Southshore Elementary,Elementary,Menifee,92584,33.67132,-117.14613
Riverside,Menifee Valley Middle,Middle,Menifee,92584,33.65539,-117.20292
Riverside,Chester W. Morrison Elementary,Elementary,Menifee,92584,33.68141,-117.18765
Riverside,Callie Kirkpatrick Elementary,Elementary,Menifee,92584,33.68233,-117.15512
Riverside,Bell Mountain Middle,Middle,Menifee,92584,33.67548,-117.16252
Riverside,Paloma Valley High,High,Menifee,92584,33.66449,-117.1902
Riverside,Lake Mathews Elementary,Elementary,Riverside,92503,33.86383,-117.4474
Riverside,Arlington High,High,Riverside,92503,33.91345,-117.42863
Riverside,Harrison Elementary,Elementary,Riverside,92503,33.90486,-117.44354
Riverside,Hawthorne Elementary,Elementary,Riverside,92503,33.91136,-117.42435
Riverside,Jackson Elementary,Elementary,Riverside,92503,33.93669,-117.44803
Riverside,Liberty Elementary,Elementary,Riverside,92503,33.92105,-117.45058
Riverside,Sunshine Special Education,Special Education,Riverside,92503,33.92713,-117.44896
Riverside,Chemawa Middle,Middle,Riverside,92503,33.92649,-117.43351
Sacramento,Palmiter Special Education,Special Education,Sacramento,95825,38.60279,-121.41865
Sacramento,Elinor Lincoln Hickey Jr./Sr. High,County Community,Sacramento,95825,38.60282,-121.41898
Sacramento,North Area Community,County Community,Sacramento,95838,38.64064,-121.41947
Sacramento,El Centro Jr./Sr. High,Juvenile Court,Sacramento,95827,38.54701,-121.34022
Sacramento,Gerber Jr./Sr. High,County Community,Sacramento,95828,38.48227,-121.39421
Sacramento,Fortune,K-12,Sacramento,95823,38.5023,-121.42951
Sacramento,Edna Batey Elementary,Elementary,Elk Grove,95624,38.41576,-121.34336
Sacramento,Arlene Hein Elementary,Elementary,Elk Grove,95757,38.39873,-121.42368
Sacramento,Monterey Trail High,High,Elk Grove,95624,38.4494,-121.39829
Sacramento,"Edward Harris, Jr. Middle",Middle,Elk Grove,95624,38.44914,-121.39442
Sacramento,Roy Herburger Elementary,Elementary,Elk Grove,95624,38.44164,-121.39424
Sacramento,Arnold Adreani Elementary,Elementary,Sacramento,95829,38.47104,-121.32493
Sacramento,Helen Carr Castello Elementary,Elementary,Elk Grove,95757,38.40025,-121.44155
Sacramento,Katherine L. Albiani Middle,Middle,Elk Grove,95624,38.42626,-121.33681
Sacramento,Pleasant Grove High,High,Elk Grove,95624,38.42623,-121.33955
Sacramento,Carroll Elementary,Elementary,Elk Grove,95757,38.38268,-121.42998
Sacramento,California Montessori Project - Elk Grove Campus,Elementary,Elk Grove,95624,38.40876,-121.37426
Sacramento,Sunrise Elementary,Elementary,Rancho Cordova,95742,38.55471,-121.23697
Sacramento,Elizabeth Pinkerton Middle,Middle,Elk Grove,95757,38.39613,-121.3965
Sacramento,Cosumnes Oaks High,High,Elk Grove,95757,38.39929,-121.39747
Sacramento,Marion Mix Elementary,Elementary,Elk Grove,95758,38.4282,-121.44869
Sacramento,Robert J. McGarvey Elementary,Elementary,Rancho Cordova,95742,38.54451,-121.23325
Sacramento,Zehnder Ranch Elementary,Elementary,Elk Grove,95757,38.39931,-121.40626
Sacramento,SAVA - Sacramento Academic and Vocational Academy - EGUSD,High,Elk Grove,95758,38.42659,-121.4609
Sacramento,Valley High,High,Sacramento,95823,38.45287,-121.42987
Sacramento,Calvine High,Continuation,Sacramento,95828,38.45332,-121.37877
Sacramento,Rio Cazadero High (Continuation),Continuation,Sacramento,95823,38.47026,-121.43335
Sacramento,Las Flores High (Alternative),Alternative Schools of Choice,Sacramento,95823,38.48906655,-121.4331416
Sacramento,Florin High,High,Sacramento,95828,38.46853,-121.39275
Sacramento,Laguna Creek High,High,Elk Grove,95758,38.42893,-121.42887
Sacramento,Sheldon High,High,Sacramento,95829,38.45622,-121.34699
Sacramento,Franklin High,High,Elk Grove,95757,38.39283,-121.43016
Sacramento,Daylor (William) High (Continuation),Continuation,Sacramento,95823,38.4891,-121.43332
Sacramento,Elk Grove High,High,Elk Grove,95624,38.40107,-121.37278
Sacramento,Anna Kirchgater Elementary,Elementary,Sacramento,95828,38.46616,-121.40763
Sacramento,Jessie Baker,Special Education,Elk Grove,95624,38.40667,-121.37385
Sacramento,Charles E. Mack Elementary,Elementary,Sacramento,95823,38.481,-121.44528
Sacramento,David Reese Elementary,Elementary,Sacramento,95828,38.49235,-121.41794
Sacramento,Elk Grove Elementary,Elementary,Elk Grove,95624,38.41867,-121.36261
Sacramento,Florin Elementary,Elementary,Sacramento,95828,38.49239,-121.405
Sacramento,Franklin Elementary,Elementary,Elk Grove,95757,38.38492572,-121.4418106
Sacramento,James A. McKee Elementary,Elementary,Elk Grove,95624,38.42005,-121.37755
Sacramento,Pleasant Grove Elementary,Elementary,Elk Grove,95624,38.43047,-121.31316
Sacramento,Samuel Kennedy Elementary,Elementary,Sacramento,95828,38.49893,-121.41699
Sacramento,Sierra-Enterprise Elementary,Elementary,Sacramento,95826,38.52642,-121.36194
Sacramento,James Rutter Middle,Middle,Sacramento,95828,38.49113,-121.41595
Sacramento,Joseph Kerr Middle,Middle,Elk Grove,95624,38.41015,-121.37313
Sacramento,Herman Leimbach Elementary,Elementary,Sacramento,95823,38.46336,-121.42304
Sacramento,Florence Markofer Elementary,Elementary,Elk Grove,95624,38.39962,-121.3685
Sacramento,Prairie Elementary,Elementary,Sacramento,95823,38.46733,-121.44
Sacramento,Ellen Feickert Elementary,Elementary,Elk Grove,95624,38.41734,-121.38696
Sacramento,Isabelle Jackson Elementary,Elementary,Sacramento,95828,38.46242,-121.39675
Sacramento,Foulks Ranch Elementary,Elementary,Elk Grove,95758,38.41907,-121.43116
Sacramento,Union House Elementary,Elementary,Sacramento,95823,38.47236,-121.45575
Sacramento,John Reith Elementary,Elementary,Sacramento,95823,38.45338,-121.43732
Sacramento,Arthur C. Butler Elementary,Elementary,Elk Grove,95624,38.44781,-121.35892
Sacramento,Samuel Jackman Middle,Middle,Sacramento,95823,38.47052,-121.44141
Sacramento,John Ehrhardt Elementary,Elementary,Elk Grove,95758,38.42981,-121.43564
Sacramento,Mary Tsukamoto Elementary,Elementary,Sacramento,95828,38.46273,-121.37986
Sacramento,Harriet G. Eddy Middle,Middle,Elk Grove,95758,38.41987,-121.41553
Sacramento,Elitha Donner Elementary,Elementary,Elk Grove,95758,38.41576,-121.41193
Sacramento,Elk Grove Charter,High,Elk Grove,95757,38.39135,-121.43717
Sacramento,Barbara Comstock Morse Elementary,Elementary,Sacramento,95823,38.44671,-121.42203
Sacramento,Maeola E. Beitzel Elementary,Elementary,Sacramento,95829,38.46122,-121.36527
Sacramento,T. R. Smedberg Middle,Middle,Sacramento,95829,38.4592,-121.34754
Sacramento,Joseph Sims Elementary,Elementary,Elk Grove,95758,38.4184,-121.47044
Sacramento,Raymond Case Elementary,Elementary,Elk Grove,95624,38.44355,-121.38553
Sacramento,Stone Lake Elementary,Elementary,Elk Grove,95758,38.41131,-121.46153
Sacramento,Toby Johnson Middle,Middle,Elk Grove,95757,38.391,-121.43185
Sacramento,Irene B. West Elementary,Elementary,Elk Grove,95758,38.44435,-121.4112
Sacramento,Robert J. Fite Elementary,Elementary,Sacramento,95829,38.46622,-121.34128
Sacramento,Elliott Ranch Elementary,Elementary,Elk Grove,95757,38.3967,-121.47425
Sacramento,Navigator Elementary,Elementary,Rancho Cordova,95670,38.57351,-121.28503
Sacramento,Riverview STEM Elementary,Elementary,Rancho Cordova,95670,38.61638,-121.29305
Sacramento,Walnutwood High (Independent Study),Alternative Schools of Choice,Rancho Cordova,95670,38.60696,-121.28002
Sacramento,Prospect Community Day,Community Day,Rancho Cordova,95670,38.60128,-121.27547
Sacramento,Cordova High,High,Rancho Cordova,95670,38.60048,-121.30625
Sacramento,Kinney High (Continuation),Continuation,Rancho Cordova,95670,38.60128,-121.27547
Sacramento,Cordova Gardens Elementary,Elementary,Rancho Cordova,95670,38.59652,-121.31015
Sacramento,Cordova Meadows Elementary,Elementary,Rancho Cordova,95670,38.58986,-121.31681
Sacramento,Cordova Villa Elementary,Elementary,Rancho Cordova,95670,38.57968,-121.29904
Sacramento,Peter J. Shields Elementary,Elementary,Rancho Cordova,95670,38.60656,-121.30094
Sacramento,Rancho Cordova Elementary,Elementary,Rancho Cordova,95670,38.59981,-121.29602
Sacramento,White Rock Elementary,Elementary,Rancho Cordova,95670,38.58623,-121.30044
